restaurant_id,avg_risk,max_risk,last_score,inspections,latest_inspection,premises_name,premise_address_1,grade
OGGI RISTORANTE ITALIANO|16646 HAWFIELD WAY DR,0.12530803204526425,0.3378415124421073,91.0,4,2024-09-25,OGGI RISTORANTE ITALIANO,16646 HAWFIELD WAY DR,A
DAIRY QUEEN|108 S SHARON AMITY RD,0.12529687909793896,0.15542154680426618,93.5,4,2024-08-01,DAIRY QUEEN,108 S SHARON AMITY RD,A
NORTH ITALIA|1414 S TRYON ST,0.12515850691205616,0.2609688011904077,96.0,7,2024-12-04,NORTH ITALIA,1414 S TRYON ST,A
KID CASHEW FARMER BUTCHER|1608 EAST BV,0.1250900434348028,0.19682145265838785,94.5,5,2024-10-09,KID CASHEW FARMER BUTCHER,1608 EAST BV,A
PHO NC|19420 JETTON RD,0.12498359291308325,0.25686302432007674,95.5,3,2024-10-28,PHO NC,19420 JETTON RD,A
SILVER EXPRESS|5115 N TRYON ST,0.12497331341108742,0.25571662468480566,97.0,6,2024-11-06,SILVER EXPRESS,5115 N TRYON ST,A
MATADOR|1215 SOUTH BV,0.12488400390646964,0.22898546681435453,90.5,2,2024-12-12,MATADOR,1215 SOUTH BV,A
SUPPERCLUB SOUTHEND|3521 DEWITT LN,0.12481411292589362,0.21126001239334793,95.5,3,2024-10-29,SUPPERCLUB SOUTHEND,3521 DEWITT LN,A
CORNER CAFE & CATERING|11200 NATIONS FORD RD,0.1247226510956222,0.2220036097650281,93.5,6,2024-09-12,CORNER CAFE & CATERING,11200 NATIONS FORD RD,A
SUNFLOUR BAKING COMPANY|2001 E 7TH ST,0.12460025444283793,0.29469341519574044,97.0,4,2024-10-10,SUNFLOUR BAKING COMPANY,2001 E 7TH ST,A
GYU-KAKU|650 E BROOKLYN VILLAGE AV,0.12424067453553894,0.3046884952387005,96.0,6,2024-12-02,GYU-KAKU,650 E BROOKLYN VILLAGE AV,A
JET'S PIZZA|14316 REESE BV,0.12421402041681852,0.2080001585352753,96.0,4,2024-11-08,JET'S PIZZA,14316 REESE BV,A
EAST COAST WINGS & GRILL|9711 NORTHLAKE CENTRE PY,0.1240849971853031,0.2913175111883757,96.5,7,2024-11-06,EAST COAST WINGS & GRILL,9711 NORTHLAKE CENTRE PY,A
FIREBIRDS WOOD FIRED GRILL|6801 NORTHLAKE MALL DR,0.12369067909043659,0.2067022267319958,96.5,5,2024-10-17,FIREBIRDS WOOD FIRED GRILL,6801 NORTHLAKE MALL DR,A
RU SAN'S SUSHI & SEAFOOD|2440 PARK RD,0.12351733713340476,0.22188141066128883,95.0,5,2024-10-14,RU SAN'S SUSHI & SEAFOOD,2440 PARK RD,A
CHINATOWN|13000 S TRYON ST,0.12350662657013038,0.2827342449790702,98.5,6,2024-10-01,CHINATOWN,13000 S TRYON ST,A
SEA HUT|2812 W SUGAR CREEK RD,0.12333735460500017,0.28487900481997047,98.5,6,2024-10-02,SEA HUT,2812 W SUGAR CREEK RD,A
KILLINGTON`S RESTAURANT AND PUB|10010 ROSE COMMONS DR,0.12330734984205453,0.16447336285334685,97.5,5,2024-12-27,KILLINGTON`S RESTAURANT AND PUB,10010 ROSE COMMONS DR,A
LOTUS CHINESE CUISINE|3716 W W T HARRIS BV,0.12311874299720953,0.29204518500455395,94.5,6,2024-08-21,LOTUS CHINESE CUISINE,3716 W W T HARRIS BV,A
THE RUSTY ONION PIZZERIA AND POURHOUSE|6654 CARMEL RD,0.1229422924042413,0.3005223006452791,97.0,5,2024-11-20,THE RUSTY ONION PIZZERIA AND POURHOUSE,6654 CARMEL RD,A
LA VICTORIA COCINA MEXICANA AND BAR|16801 CALDWELL CREEK DR,0.12267445333116199,0.36335621492472375,97.0,6,2024-10-21,LA VICTORIA COCINA MEXICANA AND BAR,16801 CALDWELL CREEK DR,A
VIVA CHICKEN|9121 SAM FURR RD,0.12255548571677266,0.3667350668829807,98.0,5,2024-09-17,VIVA CHICKEN,9121 SAM FURR RD,A
AZTECA RESTAURANT|7340 SMITH CORNERS BV,0.1223525122611046,0.22619341063635062,96.0,6,2024-12-20,AZTECA RESTAURANT,7340 SMITH CORNERS BV,A
BAD DADDY'S BURGER BAR|5501 JOSH BIRMINGHAM PY,0.12223134841736534,0.24826652139501282,95.5,6,2024-09-30,BAD DADDY'S BURGER BAR,5501 JOSH BIRMINGHAM PY,A
GRECO FRESH GRILL SHARON CORNERS|4724 SHARON RD,0.12218981635373066,0.5289091995478643,96.0,8,2024-12-12,GRECO FRESH GRILL SHARON CORNERS,4724 SHARON RD,A
CHEX GRILL & WINGS|3128 THE PLAZA,0.12192959224403736,0.20933881959569864,97.5,6,2024-10-14,CHEX GRILL & WINGS,3128 THE PLAZA,A
TSUKI JAPANESE STEAK HOUSE & SUSHI BAR|3429 TORINGDON WY,0.12184817977095212,0.24759018210087344,94.5,6,2024-10-24,TSUKI JAPANESE STEAK HOUSE & SUSHI BAR,3429 TORINGDON WY,A
BIG BEN PUB|1535 ELIZABETH AV,0.12179225798193496,0.47429291920494404,96.5,7,2024-12-30,BIG BEN PUB,1535 ELIZABETH AV,A
SALUD BEER SHOP|3306 N DAVIDSON ST,0.12177519495065156,0.501456380779903,96.5,7,2024-11-07,SALUD BEER SHOP,3306 N DAVIDSON ST,A
EL TORO MEXICAN GRILL & BAR|20930 TORRENCE CHAPEL RD,0.12173538493607457,0.2513143845093381,97.0,6,2024-12-13,EL TORO MEXICAN GRILL & BAR,20930 TORRENCE CHAPEL RD,A
CRAB DU JOUR|1015 CHANCELLOR PARK DR,0.12161203933130174,0.3705957299173604,93.0,7,2024-08-09,CRAB DU JOUR,1015 CHANCELLOR PARK DR,A
LA UNICA MEXICAN RESTAURANT|16203 NORTHCROSS DR,0.12156052111536182,0.22986446617096437,96.0,5,2024-09-25,LA UNICA MEXICAN RESTAURANT,16203 NORTHCROSS DR,A
ROPPONGI RAMEN BAR|9626 MONROE RD,0.12131672365041886,0.3700577243465667,97.0,6,2024-10-02,ROPPONGI RAMEN BAR,9626 MONROE RD,A
BOBBEE O'S BBQ|9401 STATESVILLE RD,0.12103305911682359,0.5251841484543811,95.0,7,2024-11-18,BOBBEE O'S BBQ,9401 STATESVILLE RD,A
FIREHOUSE SUBS|6925 UNIVERSITY CITY BV,0.12091028203979685,0.20878306386567977,98.5,4,2024-08-05,FIREHOUSE SUBS,6925 UNIVERSITY CITY BV,A
HYATT PLACE CHARLOTTE DOWNTOWN KITCHEN|222 S CALDWELL ST,0.12085025043647751,0.4183759707698347,95.0,4,2024-09-10,HYATT PLACE CHARLOTTE DOWNTOWN KITCHEN,222 S CALDWELL ST,A
WATERBEAN COFFEE|9705 SAM FURR RD,0.12082518643187092,0.3089811415832407,99.0,4,2024-08-05,WATERBEAN COFFEE,9705 SAM FURR RD,A
BB Q CHICKEN|8206 PROVIDENCE RD,0.12081433721137409,0.23473572699729034,97.0,5,2024-09-10,BB Q CHICKEN,8206 PROVIDENCE RD,A
PATEL BROTHERS GROCERY STORE|8109 UNIVERSITY CITY BV,0.12071102241126591,0.33652868725665147,96.5,4,2024-07-24,PATEL BROTHERS GROCERY STORE,8109 UNIVERSITY CITY BV,A
PHILS DELI II|4223 PROVIDENCE RD,0.12032040997531471,0.20879653923764097,96.0,5,2024-07-29,PHILS DELI II,4223 PROVIDENCE RD,A
CHINA CAFE|10230 BERKELEY PLACE DR,0.12016181898531501,0.209726675598378,93.0,7,2024-11-21,CHINA CAFE,10230 BERKELEY PLACE DR,A
MAMAS PIZZA EXPRESS OF CORNELIUS|19741 S MAIN ST,0.12002826223507895,0.50355361183891,97.5,6,2024-12-09,MAMAS PIZZA EXPRESS OF CORNELIUS,19741 S MAIN ST,A
PICASSO'S SPORTS CAFE|230 E W T HARRIS BV,0.11996290697867006,0.11996290697867006,97.0,1,2024-11-14,PICASSO'S SPORTS CAFE,230 E W T HARRIS BV,A
1900 MEXICAN GRILL|1523 ELIZABETH AV,0.11989716558853725,0.25741868422218783,97.0,6,2024-09-19,1900 MEXICAN GRILL,1523 ELIZABETH AV,A
NH PRESBYTERIAN MEDICAL CENTER|200 HAWTHORNE LN,0.1198830347690281,0.2808572861859886,97.0,6,2024-10-30,NH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LN,A
BOBA CAFE MINT HILL|3565 MATTHEWS-MINT HILL RD,0.11977633755897057,0.25296474587278045,97.5,4,2024-07-02,BOBA CAFE MINT HILL,3565 MATTHEWS-MINT HILL RD,A
PARR CENTER KITCHEN(CPCC CAMPUS)|1201 ELIZABETH AV,0.11951403901549632,0.28665674669946484,97.0,4,2024-11-18,PARR CENTER KITCHEN(CPCC CAMPUS),1201 ELIZABETH AV,A
SAIGON PALACE|5215 SOUTH BV,0.11946226745775342,0.24935309502659797,97.5,6,2024-10-25,SAIGON PALACE,5215 SOUTH BV,A
BRUEGGERS BAGEL #193|106 S SHARON AMITY RD,0.11943762952782992,0.18104844386356717,91.5,4,2024-12-09,BRUEGGERS BAGEL #193,106 S SHARON AMITY RD,A
ZAXBY'S STEELE CREEK #001D1|9308 ROBERT IRWIN DR,0.11935879296286918,0.3630409724824732,96.5,6,2024-10-10,ZAXBY'S STEELE CREEK #001D1,9308 ROBERT IRWIN DR,A
POPEYES #11985|6011 ALBEMARLE RD,0.11872867194527038,0.3051745657037804,96.0,7,2024-12-31,POPEYES #11985,6011 ALBEMARLE RD,A
JJ'S RED HOTS|1514 EAST BV,0.11866791516834437,0.20539287257043587,93.0,5,2024-10-16,JJ'S RED HOTS,1514 EAST BV,A
WENDYS #50|11640 PROVIDENCE RD,0.11834591394106249,0.19992916561413382,99.0,4,2024-07-17,WENDYS #50,11640 PROVIDENCE RD,A
KUNG FOO|8625 LINDHOLM DR,0.11776901665827293,0.22816591792260718,96.5,5,2024-10-22,KUNG FOO,8625 LINDHOLM DR,A
LONDON D'S|832 E 4TH ST,0.11774172608723414,0.41228219195885446,98.0,6,2024-10-21,LONDON D'S,832 E 4TH ST,A
MAL PAN SOUTHPARK|4625 PIEDMONT ROW DR,0.11764292939672195,0.30001980306287523,97.0,6,2024-08-29,MAL PAN SOUTHPARK,4625 PIEDMONT ROW DR,A
LAS MERAS TORTAS|14601 STATESVILLE RD,0.11762749176885108,0.23838438098536524,91.0,5,2024-10-31,LAS MERAS TORTAS,14601 STATESVILLE RD,A
KOKOMO'S COFFEEHOUSE|100 BEATTIES FORD RD,0.11755819205810024,0.17379674398330067,95.5,4,2024-09-09,KOKOMO'S COFFEEHOUSE,100 BEATTIES FORD RD,A
SHOWMARS  EASTWAY|3225 EASTWAY DR,0.11742761272829681,0.21932214209334594,93.5,6,2024-09-23,SHOWMARS  EASTWAY,3225 EASTWAY DR,A
NICK'S CAFE|6302 FAIRVIEW RD,0.11732321152604096,0.27025123357080993,96.5,6,2024-11-26,NICK'S CAFE,6302 FAIRVIEW RD,A
GRECO FRESH GRILLE CORNELIUS|8301 MAGNOLIA ESTATES DR,0.11731178037304739,0.1760448506058765,90.5,2,2024-10-22,GRECO FRESH GRILLE CORNELIUS,8301 MAGNOLIA ESTATES DR,A
HASAKI GRILL AND SUSHI|440 S CHURCH ST,0.11720337207590026,0.5324079290103028,94.0,5,2024-08-01,HASAKI GRILL AND SUSHI,440 S CHURCH ST,A
STIR|1422 S TRYON ST,0.11695664530773997,0.26822387120163316,90.5,7,2024-12-03,STIR,1422 S TRYON ST,A
RH ROOFTOP RESTAURANT|6903 PHILLIPS PLACE CT,0.1168632813633782,0.15631780662938272,96.0,6,2024-10-28,RH ROOFTOP RESTAURANT,6903 PHILLIPS PLACE CT,A
1368 SWEET CORNER|8156 S TRYON ST,0.11683627555928361,0.40923307393410774,98.5,6,2024-10-24,1368 SWEET CORNER,8156 S TRYON ST,A
WATERBEAN COFFEE|19420 JETTON RD,0.1165167812890031,0.15604618610585896,95.5,4,2024-08-27,WATERBEAN COFFEE,19420 JETTON RD,A
NEO SUSHI EXPRESS|1523 ELIZABETH AV,0.11637113988572187,0.2649944075293748,94.5,7,2024-07-08,NEO SUSHI EXPRESS,1523 ELIZABETH AV,A
HOMESTEADS GRILL|800 BRIAR CREEK RD,0.11635164407232951,0.1651818152429359,95.0,4,2024-11-21,HOMESTEADS GRILL,800 BRIAR CREEK RD,A
HAWTHORNE'S NY PIZZA & BAR SOUTH END|1515 S TRYON ST,0.11617199365177332,0.1606759447215777,98.0,2,2024-12-31,HAWTHORNE'S NY PIZZA & BAR SOUTH END,1515 S TRYON ST,A
WATERBEAN METROPOLITAN|1111 METROPOLITAN AV,0.11591358795932391,0.2511500537714455,98.0,4,2024-07-01,WATERBEAN METROPOLITAN,1111 METROPOLITAN AV,A
HAWTHORNE`S N.Y. PIZZA & BAR|1701 E 7TH ST,0.11527254661276787,0.29935993869887506,97.0,7,2024-11-12,HAWTHORNE`S N.Y. PIZZA & BAR,1701 E 7TH ST,A
THE CLUBHOUSE|2308 CENTRAL AV,0.11522820108728975,0.21035063036398596,91.0,3,2024-08-21,THE CLUBHOUSE,2308 CENTRAL AV,A
SUFFOLK PUNCH|4400 SHARON RD,0.1150183275186311,0.3705705265335692,95.0,4,2024-07-31,SUFFOLK PUNCH,4400 SHARON RD,A
FLYING SAUCER|9605 N TRYON ST,0.11389399525859721,0.22148456485086143,90.5,6,2024-10-04,FLYING SAUCER,9605 N TRYON ST,A
NEFELIE'S RESTAURANT & BAR|145 BREVARD CT,0.11389054286276572,0.1685496701073842,95.0,6,2024-10-29,NEFELIE'S RESTAURANT & BAR,145 BREVARD CT,A
GRAND BOHEMIAN BANQUET KITCHEN|201 W TRADE ST,0.11370639750381657,0.4082634673360829,96.5,6,2024-08-14,GRAND BOHEMIAN BANQUET KITCHEN,201 W TRADE ST,A
JERSEY MIKES #3018|10110 JOHNSTON RD,0.11318712207103998,0.2156475926578606,93.5,4,2024-07-01,JERSEY MIKES #3018,10110 JOHNSTON RD,A
DAE BAK KOREAN RESTAURANT|6908 MATTHEWS-MINT HILL RD,0.1131848562220326,0.5442020915367694,92.0,6,2024-08-09,DAE BAK KOREAN RESTAURANT,6908 MATTHEWS-MINT HILL RD,A
PIZZERIA SAPIENZA CLT|620 N CHURCH ST,0.11307747681308057,0.2323347631677106,97.0,7,2024-12-13,PIZZERIA SAPIENZA CLT,620 N CHURCH ST,A
BROOKLYN SOUTH PIZZERIA|19400 JETTON RD,0.11307380259935414,0.2798406925820618,94.5,5,2024-10-21,BROOKLYN SOUTH PIZZERIA,19400 JETTON RD,A
SHENG RAMEN|15201 JOHN J DELANEY DR,0.1130575144643805,0.369218748831239,95.5,5,2024-08-13,SHENG RAMEN,15201 JOHN J DELANEY DR,A
D.D. PECKERS WING SHACK|10403 PARK RD,0.11283754025937676,0.43550849972913225,94.5,6,2024-10-10,D.D. PECKERS WING SHACK,10403 PARK RD,A
NEW ASIAN CUISINE|7114 BRIGHTON PARK DR,0.1125893577989352,0.24028612400067548,93.5,5,2024-11-07,NEW ASIAN CUISINE,7114 BRIGHTON PARK DR,A
MOREHEAD INN|1122 E MOREHEAD ST,0.11242857755487551,0.45410816355948214,97.0,6,2024-10-11,MOREHEAD INN,1122 E MOREHEAD ST,A
WHOLE FOODS MARKET - PREPARED FOODS|6610 FAIRVIEW RD,0.11239589840726741,0.2330614794254038,95.5,7,2024-12-10,WHOLE FOODS MARKET - PREPARED FOODS,6610 FAIRVIEW RD,A
COPAIN CATERING KITCHEN|6601 CARNEGIE BV,0.11227283609125567,0.36744139561834316,97.5,6,2024-10-21,COPAIN CATERING KITCHEN,6601 CARNEGIE BV,A
JIMMY JOHN'S # 4385|4923 TROJAN DR,0.11181974802971224,0.3151169406475776,97.0,3,2024-11-18,JIMMY JOHN'S # 4385,4923 TROJAN DR,A
SIDE EYE @ MECKLEN HOTEL|8520 UNIVERSITY EXECUTIVE PARK DR,0.11168841698701544,0.2915616615486096,99.5,4,2024-12-12,SIDE EYE @ MECKLEN HOTEL,8520 UNIVERSITY EXECUTIVE PARK DR,A
MSC INDUSTRIAL SUPPLY|525 HARBOUR PLACE DR,0.11166815536882879,0.357311259626129,98.5,5,2024-10-23,MSC INDUSTRIAL SUPPLY,525 HARBOUR PLACE DR,A
BOJANGLES #2022 PROVIDENCE FARMS|6308 PROVIDENCE FARM LN,0.11142436170157789,0.2031196278708965,97.0,6,2024-10-09,BOJANGLES #2022 PROVIDENCE FARMS,6308 PROVIDENCE FARM LN,A
FLIP-A-LOS|7629 PINEVILLE-MATTHEWS RD,0.1108387116337392,0.24415825445787723,97.0,4,2024-08-06,FLIP-A-LOS,7629 PINEVILLE-MATTHEWS RD,A
DAIRY QUEEN #45506/QUEENS MARKET|1339 W SUGAR CREEK RD,0.11081341033960715,0.3194311299102285,97.0,4,2024-07-29,DAIRY QUEEN #45506/QUEENS MARKET,1339 W SUGAR CREEK RD,A
AZUL TACOS AND BEER|2122 THRIFT RD,0.1108026317681399,0.21954855518359348,94.5,2,2024-08-14,AZUL TACOS AND BEER,2122 THRIFT RD,A
LOVES TRAVEL STOPS & COUNTRY STORES #714|2603 SAM WILSON RD,0.11074843583489079,0.6624297662249613,95.0,7,2024-11-08,LOVES TRAVEL STOPS & COUNTRY STORES #714,2603 SAM WILSON RD,A
HOMEWOOD SUITES BY HILTON CHARLOTTE ARYSLEY|1921 AYRSLEY TOWN BV,0.10911030998426732,0.26082446244716917,97.0,4,2024-12-23,HOMEWOOD SUITES BY HILTON CHARLOTTE ARYSLEY,1921 AYRSLEY TOWN BV,A
BONCHON|8318 PINEVILLE-MATTHEWS RD,0.10875046787199037,0.5213104531313342,98.5,6,2024-09-10,BONCHON,8318 PINEVILLE-MATTHEWS RD,A
PIO PIO|1408 EAST BV,0.10859872969530364,0.43367068954777627,95.0,6,2024-07-18,PIO PIO,1408 EAST BV,A
EL VALLE MEXICAN RESTAURANT|305 W JOHN ST,0.10858341815486121,0.25834398045296775,95.5,7,2024-11-19,EL VALLE MEXICAN RESTAURANT,305 W JOHN ST,A
COOK OUT #40|425 HUNTERSVILLE GATEWAY BV,0.10848716964512273,0.3032922462911632,99.0,5,2024-11-07,COOK OUT #40,425 HUNTERSVILLE GATEWAY BV,A
ROOM 112 MODERN ASIAN CUISINE & SUSHI LOUNGE|112 S TRYON ST,0.10827305416711633,0.18046193615301,95.0,5,2024-08-28,ROOM 112 MODERN ASIAN CUISINE & SUSHI LOUNGE,112 S TRYON ST,A
OLDE MECKLENBURG BREWERY BALLANTYNE|15025 BOWL ST,0.1080742446657676,0.1080742446657676,95.5,1,2024-10-18,OLDE MECKLENBURG BREWERY BALLANTYNE,15025 BOWL ST,A
BURGER KING #3154|2601 BEATTIES FORD RD,0.10803412922447626,0.2211836449025069,96.0,4,2024-07-01,BURGER KING #3154,2601 BEATTIES FORD RD,A
HARRIS TEETER #258 DELI/STARBUCKS|8600 UNIVERSITY CITY BV,0.10783475457021173,0.5001484073986648,97.5,6,2024-08-28,HARRIS TEETER #258 DELI/STARBUCKS,8600 UNIVERSITY CITY BV,A
EXOTICA INDIAN KITCHEN BAR|500 S COLLEGE ST,0.10775438347445819,0.21625081895130094,96.0,7,2024-11-15,EXOTICA INDIAN KITCHEN BAR,500 S COLLEGE ST,A
SALSARITAS FRESH MEXICAN GRILL|5920 HIGHLAND SHOPPES DR,0.10751921766089488,0.3962264573398312,98.0,6,2024-12-03,SALSARITAS FRESH MEXICAN GRILL,5920 HIGHLAND SHOPPES DR,A
BURGER KING #702|5200 CENTRAL AV,0.1073340349821949,0.16425073558444464,96.5,4,2024-07-23,BURGER KING #702,5200 CENTRAL AV,A
FU SHING|8134 MT HOLLY-HUNTERSVILLE RD,0.1071579288056435,0.39704335634122984,95.5,6,2024-09-13,FU SHING,8134 MT HOLLY-HUNTERSVILLE RD,A
QDOBA MEXICAN GRILL #103|1600 E WOODLAWN RD,0.10655982627807348,0.2748269679388174,96.5,6,2024-11-20,QDOBA MEXICAN GRILL #103,1600 E WOODLAWN RD,A
HARRIS TEETER #160 DELI|6701 CARNEGIE BV,0.10639442543925696,0.3036361289929589,98.0,6,2024-10-15,HARRIS TEETER #160 DELI,6701 CARNEGIE BV,A
DAVINCI'S PIZZA|8511 DAVIS LAKE PY,0.10623887193526921,0.2614484852419361,96.0,6,2024-09-17,DAVINCI'S PIZZA,8511 DAVIS LAKE PY,A
"GOLDEN COAST II, THE|3020 PROSPERITY CHURCH RD",0.1061418414835346,0.34357087429089184,97.5,7,2024-12-10,"GOLDEN COAST II, THE",3020 PROSPERITY CHURCH RD,A
CLUTCH KITCHEN AND POURHOUSE|601 S CEDAR ST,0.10609810774138599,0.29658488870517324,96.0,7,2024-11-14,CLUTCH KITCHEN AND POURHOUSE,601 S CEDAR ST,A
BOB EVANS #362|9253 STATESVILLE RD,0.10574487330856652,0.2604354111733923,95.5,6,2024-10-23,BOB EVANS #362,9253 STATESVILLE RD,A
JERSEY MIKES #3130|1300 EAST BV,0.10565620804511044,0.1928640706507821,95.5,4,2024-11-12,JERSEY MIKES #3130,1300 EAST BV,A
SUBWAY # 10350|3716 W W T HARRIS BV,0.10521735789781629,0.20433385143801622,94.0,2,2024-11-05,SUBWAY # 10350,3716 W W T HARRIS BV,A
CARNITAS GUANAJUATO|5534 ALBEMARLE RD,0.1043964031691478,0.11903266915433777,94.0,5,2024-06-30,CARNITAS GUANAJUATO,5534 ALBEMARLE RD,A
OLDE MECKLENBURG BREWERY|4150 YANCEY RD,0.10424884028106622,0.1627565002595556,98.0,7,2024-12-30,OLDE MECKLENBURG BREWERY,4150 YANCEY RD,A
LANG VAN RESTAURANT|3019 SHAMROCK DR,0.10396399804881884,0.3579342823884455,94.5,5,2024-10-22,LANG VAN RESTAURANT,3019 SHAMROCK DR,A
1897 MARKET|5501 JOSH BIRMINGHAM PY,0.10367599193196386,0.3670737041083271,92.0,6,2024-10-18,1897 MARKET,5501 JOSH BIRMINGHAM PY,A
SUFFOLK PUNCH|2911 GRIFFITH ST,0.10354802287874137,0.2463587367406033,96.5,6,2024-08-14,SUFFOLK PUNCH,2911 GRIFFITH ST,A
JEKYLL & HYDE TAPHOUSE AND GRILL|316 N TRADE ST,0.1034841162973205,0.20283073041143257,91.0,6,2024-10-07,JEKYLL & HYDE TAPHOUSE AND GRILL,316 N TRADE ST,A
131 MAIN|9886 REA RD,0.10341117906441281,0.29486268488078254,99.0,5,2024-11-21,131 MAIN,9886 REA RD,A
ROMEOS VEGAN BURGERS|5518 SOUTH BV,0.10340822404504356,0.22927102676253636,94.5,4,2024-09-19,ROMEOS VEGAN BURGERS,5518 SOUTH BV,A
MARISCOS NAYARIT|6023 ALBEMARLE RD,0.10337995378387499,0.1692096339879424,85.0,5,2024-09-23,MARISCOS NAYARIT,6023 ALBEMARLE RD,B
ILIOS CRAFTED GRILLE|1514 S CHURCH ST,0.1032339687670885,0.3500865618257093,98.0,7,2024-11-04,ILIOS CRAFTED GRILLE,1514 S CHURCH ST,A
JACK IN THE BOX #6825|10730 S TRYON ST,0.10279789778098658,0.254556721632121,95.5,4,2024-09-25,JACK IN THE BOX #6825,10730 S TRYON ST,A
WENDYS #47|7712 REA RD,0.10266813436939515,0.1472246173398891,98.0,4,2024-07-17,WENDYS #47,7712 REA RD,A
HICKORY TAVERN BIRKDALE|9526 BIRKDALE CROSSING DR,0.10261646576107297,0.3459586069492018,98.5,5,2024-09-09,HICKORY TAVERN BIRKDALE,9526 BIRKDALE CROSSING DR,A
WATERBEAN COFFEE|300 S TRYON ST,0.10216040140476261,0.19763130079434005,94.0,4,2024-07-12,WATERBEAN COFFEE,300 S TRYON ST,A
PIADA UNIVERSITY POINT|8932 J M KEYNES DR,0.102114394249793,0.46099955314019603,95.5,7,2024-11-18,PIADA UNIVERSITY POINT,8932 J M KEYNES DR,A
BEST WESTERN PLUS|9825 LEITNER DR,0.10182251596061087,0.3807463477072467,94.0,4,2024-11-20,BEST WESTERN PLUS,9825 LEITNER DR,A
WINGSTOP #1110|624 TYVOLA RD,0.10178338732224408,0.21735643284565706,97.0,6,2024-08-27,WINGSTOP #1110,624 TYVOLA RD,A
TEA FUSION CAFE|440 E MCCULLOUGH DR,0.10139032610465454,0.2706953081914839,94.5,4,2024-10-31,TEA FUSION CAFE,440 E MCCULLOUGH DR,A
MARIPOSA|500 S TRYON ST,0.10128672720494179,0.23603354768153176,90.5,6,2024-09-17,MARIPOSA,500 S TRYON ST,A
JIMMY JOHNS #4087|7014 TUTOR ST,0.10127337384651673,0.3527612944403478,98.5,4,2024-12-02,JIMMY JOHNS #4087,7014 TUTOR ST,A
NGUYENS NOODLES|3615 WHITEHALL PARK DR,0.10110155730483479,0.4187047285207355,95.0,5,2024-09-11,NGUYENS NOODLES,3615 WHITEHALL PARK DR,A
MESTIZO CONTEMPORARY MEXICAN CUISINE|121 N MAIN ST,0.10108197024123891,0.348506276915134,100.0,5,2024-07-17,MESTIZO CONTEMPORARY MEXICAN CUISINE,121 N MAIN ST,A
704 KOREAN BBQ|8320 PINEVILLE-MATTHEWS RD,0.10106097443008112,0.3065722463394443,98.5,6,2024-10-29,704 KOREAN BBQ,8320 PINEVILLE-MATTHEWS RD,A
PORTRAIT GALLERY|118 E CHARLES ST,0.10080350506789955,0.10080350506789955,94.0,1,2024-10-30,PORTRAIT GALLERY,118 E CHARLES ST,A
BONNIE AND CLYDES RESTAURANT AND LOUNGE|10822 PROVIDENCE RD,0.10061176183452707,0.19916681531636782,96.5,2,2024-10-22,BONNIE AND CLYDES RESTAURANT AND LOUNGE,10822 PROVIDENCE RD,A
MIKI'S RESTAURANT|1819 MATTHEWS TOWNSHIP PY,0.10039727202125838,0.2521011161036977,96.5,6,2024-07-30,MIKI'S RESTAURANT,1819 MATTHEWS TOWNSHIP PY,A
INTOWN GOLF CLUB|4425 SHARON RD,0.10018996751780448,0.2290669076237647,97.0,5,2024-12-19,INTOWN GOLF CLUB,4425 SHARON RD,A
BURGER KING #719|7002 MATTHEWS-MINT HILL RD,0.09948479883801171,0.16535959880534576,97.0,4,2024-08-21,BURGER KING #719,7002 MATTHEWS-MINT HILL RD,A
OUTBACK STEAKHOUSE|1412 EAST BV,0.09937476543855486,0.14210278241361918,95.5,5,2024-12-10,OUTBACK STEAKHOUSE,1412 EAST BV,A
GOLDIES|3601 SOUTH BV,0.09925717597081794,0.28528609971923674,97.5,4,2024-10-03,GOLDIES,3601 SOUTH BV,A
BEST WESTERN PLUS|2501 SARDIS RD N,0.09914716463838241,0.2087489815429967,96.0,4,2024-11-22,BEST WESTERN PLUS,2501 SARDIS RD N,A
OUR ALPHA OMEGA GRILL AND PIZZERIA|11524 N TRYON ST,0.0991142445808766,0.3636514923945418,97.5,7,2024-11-14,OUR ALPHA OMEGA GRILL AND PIZZERIA,11524 N TRYON ST,A
SUB-ONE|516 N GRAHAM ST,0.09906085746326194,0.16629330228587322,96.5,4,2024-10-30,SUB-ONE,516 N GRAHAM ST,A
CAFE MONTE|4705 ASHLEY PARK LN,0.09904103490905797,0.34758613373429403,95.5,6,2024-08-06,CAFE MONTE,4705 ASHLEY PARK LN,A
TIMES #50 KRISPY KRUNCHY CHICKEN|14910 N C 73 HY,0.09895537303336996,0.2153543213684021,99.5,5,2024-11-26,TIMES #50 KRISPY KRUNCHY CHICKEN,14910 N C 73 HY,A
SUPERMECADITO EL SALVADOR DELI & PANADERIA|4729 CENTRAL AV,0.09817035519024693,0.155799269127397,94.5,5,2024-08-05,SUPERMECADITO EL SALVADOR DELI & PANADERIA,4729 CENTRAL AV,A
SALSARITA'S FRESH MEXICAN GRILL|1530 OVERLAND PARK LN,0.09793696057374875,0.34581794786763626,94.0,7,2024-12-10,SALSARITA'S FRESH MEXICAN GRILL,1530 OVERLAND PARK LN,A
