Premise Address 1,Premise City,Premise State,Premise ZIP,acs_year,matched_address,lon,lat,state_fips,county_fips,tract,block,block_group,geoid_tract,geoid_block_group
11232 LAWYERS RD,Charlotte,NC,,2018,"11232 LAWYERS RD, CHARLOTTE, NC, 28227",-80.657956734801,35.174270442207,37,119,005721,2000,2,37119005721,371190057212
11232 LAWYERS RD,Charlotte,NC,,2019,"11232 LAWYERS RD, CHARLOTTE, NC, 28227",-80.657956734801,35.174270442207,37,119,005721,2000,2,37119005721,371190057212
11232 LAWYERS RD,Charlotte,NC,,2020,"11232 LAWYERS RD, CHARLOTTE, NC, 28227",-80.657956734801,35.174270442207,37,119,005721,2000,2,37119005721,371190057212
11232 LAWYERS RD,Charlotte,NC,,2021,"11232 LAWYERS RD, CHARLOTTE, NC, 28227",-80.657956734801,35.174270442207,37,119,005721,2000,2,37119005721,371190057212
11232 LAWYERS RD,Charlotte,NC,,2022,"11232 LAWYERS RD, CHARLOTTE, NC, 28227",-80.657956734801,35.174270442207,37,119,005721,2000,2,37119005721,371190057212
11232 LAWYERS RD,Charlotte,NC,,2023,"11232 LAWYERS RD, CHARLOTTE, NC, 28227",-80.657956734801,35.174270442207,37,119,005721,2000,2,37119005721,371190057212
1113 PEGRAM ST,Charlotte,NC,,2022,"1113 PEGRAM ST, CHARLOTTE, NC, 28205",-80.819212429836,35.226600813046,37,119,000800,1040,1,37119000800,371190008001
1113 PEGRAM ST,Charlotte,NC,,2023,"1113 PEGRAM ST, CHARLOTTE, NC, 28205",-80.819212429836,35.226600813046,37,119,000800,1040,1,37119000800,371190008001
2800 COLISEUM CENTRE DR,Charlotte,NC,,2021,"2800 COLISEUM CENTRE DR, CHARLOTTE, NC, 28217",-80.91811651118,35.189868815539,37,119,003805,1004,1,37119003805,371190038051
2800 COLISEUM CENTRE DR,Charlotte,NC,,2022,"2800 COLISEUM CENTRE DR, CHARLOTTE, NC, 28217",-80.91811651118,35.189868815539,37,119,003805,1004,1,37119003805,371190038051
2800 COLISEUM CENTRE DR,Charlotte,NC,,2023,"2800 COLISEUM CENTRE DR, CHARLOTTE, NC, 28217",-80.91811651118,35.189868815539,37,119,003805,1004,1,37119003805,371190038051
2400 CASCADE POINTE BV,Charlotte,NC,,2015,"2400 CASCADE POINTE BLVD, CHARLOTTE, NC, 28208",-80.916795907143,35.198443543742,37,119,003903,1015,1,37119003903,371190039031
2400 CASCADE POINTE BV,Charlotte,NC,,2016,"2400 CASCADE POINTE BLVD, CHARLOTTE, NC, 28208",-80.916795907143,35.198443543742,37,119,003903,1015,1,37119003903,371190039031
2400 CASCADE POINTE BV,Charlotte,NC,,2017,"2400 CASCADE POINTE BLVD, CHARLOTTE, NC, 28208",-80.916795907143,35.198443543742,37,119,003903,1015,1,37119003903,371190039031
2400 CASCADE POINTE BV,Charlotte,NC,,2018,"2400 CASCADE POINTE BLVD, CHARLOTTE, NC, 28208",-80.916795907143,35.198443543742,37,119,003903,1015,1,37119003903,371190039031
2400 CASCADE POINTE BV,Charlotte,NC,,2019,"2400 CASCADE POINTE BLVD, CHARLOTTE, NC, 28208",-80.916795907143,35.198443543742,37,119,003903,1015,1,37119003903,371190039031
2400 CASCADE POINTE BV,Charlotte,NC,,2020,"2400 CASCADE POINTE BLVD, CHARLOTTE, NC, 28208",-80.916795907143,35.198443543742,37,119,003903,1015,1,37119003903,371190039031
2400 CASCADE POINTE BV,Charlotte,NC,,2021,"2400 CASCADE POINTE BLVD, CHARLOTTE, NC, 28208",-80.916795907143,35.198443543742,37,119,003903,1015,1,37119003903,371190039031
2400 CASCADE POINTE BV,Charlotte,NC,,2022,"2400 CASCADE POINTE BLVD, CHARLOTTE, NC, 28208",-80.916795907143,35.198443543742,37,119,003903,1015,1,37119003903,371190039031
2400 CASCADE POINTE BV,Charlotte,NC,,2023,"2400 CASCADE POINTE BLVD, CHARLOTTE, NC, 28208",-80.916795907143,35.198443543742,37,119,003903,1015,1,37119003903,371190039031
508 E MARTIN LUTHER KING JR BV,Charlotte,NC,,2022,"508 E MARTIN LUTHER KING BLVD, CHARLOTTE, NC, 28202",-80.842522278623,35.220647333893,37,119,000101,2024,2,37119000101,371190001012
508 E MARTIN LUTHER KING JR BV,Charlotte,NC,,2023,"508 E MARTIN LUTHER KING BLVD, CHARLOTTE, NC, 28202",-80.842522278623,35.220647333893,37,119,000101,2024,2,37119000101,371190001012
4808 SHARON RD,Charlotte,NC,,2017,"4808 SHARON RD, CHARLOTTE, NC, 28210",-80.832014638537,35.146335791586,37,119,003022,1005,1,37119003022,371190030221
4808 SHARON RD,Charlotte,NC,,2018,"4808 SHARON RD, CHARLOTTE, NC, 28210",-80.832014638537,35.146335791586,37,119,003022,1005,1,37119003022,371190030221
4808 SHARON RD,Charlotte,NC,,2019,"4808 SHARON RD, CHARLOTTE, NC, 28210",-80.832014638537,35.146335791586,37,119,003022,1005,1,37119003022,371190030221
4808 SHARON RD,Charlotte,NC,,2020,"4808 SHARON RD, CHARLOTTE, NC, 28210",-80.832014638537,35.146335791586,37,119,003022,1005,1,37119003022,371190030221
4808 SHARON RD,Charlotte,NC,,2021,"4808 SHARON RD, CHARLOTTE, NC, 28210",-80.832014638537,35.146335791586,37,119,003022,1005,1,37119003022,371190030221
4808 SHARON RD,Charlotte,NC,,2022,"4808 SHARON RD, CHARLOTTE, NC, 28210",-80.832014638537,35.146335791586,37,119,003022,1005,1,37119003022,371190030221
4808 SHARON RD,Charlotte,NC,,2023,"4808 SHARON RD, CHARLOTTE, NC, 28210",-80.832014638537,35.146335791586,37,119,003022,1005,1,37119003022,371190030221
7415 WAVERLY WALK AV,Charlotte,NC,,2018,"7415 WAVERLY WALK AVE, CHARLOTTE, NC, 28277",-80.767137048806,35.051589026805,37,119,005850,1039,1,37119005850,371190058501
7415 WAVERLY WALK AV,Charlotte,NC,,2019,"7415 WAVERLY WALK AVE, CHARLOTTE, NC, 28277",-80.767137048806,35.051589026805,37,119,005850,1039,1,37119005850,371190058501
7415 WAVERLY WALK AV,Charlotte,NC,,2020,"7415 WAVERLY WALK AVE, CHARLOTTE, NC, 28277",-80.767137048806,35.051589026805,37,119,005850,1039,1,37119005850,371190058501
7415 WAVERLY WALK AV,Charlotte,NC,,2021,"7415 WAVERLY WALK AVE, CHARLOTTE, NC, 28277",-80.767137048806,35.051589026805,37,119,005850,1039,1,37119005850,371190058501
7415 WAVERLY WALK AV,Charlotte,NC,,2022,"7415 WAVERLY WALK AVE, CHARLOTTE, NC, 28277",-80.767137048806,35.051589026805,37,119,005850,1039,1,37119005850,371190058501
7415 WAVERLY WALK AV,Charlotte,NC,,2023,"7415 WAVERLY WALK AVE, CHARLOTTE, NC, 28277",-80.767137048806,35.051589026805,37,119,005850,1039,1,37119005850,371190058501
1920 AYRSLEY TOWN BV,Charlotte,NC,,2015,"1920 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930137313342,35.137454368752,37,119,005915,1001,1,37119005915,371190059151
1920 AYRSLEY TOWN BV,Charlotte,NC,,2016,"1920 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930137313342,35.137454368752,37,119,005915,1001,1,37119005915,371190059151
1920 AYRSLEY TOWN BV,Charlotte,NC,,2017,"1920 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930137313342,35.137454368752,37,119,005915,1001,1,37119005915,371190059151
1920 AYRSLEY TOWN BV,Charlotte,NC,,2018,"1920 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930137313342,35.137454368752,37,119,005915,1001,1,37119005915,371190059151
1920 AYRSLEY TOWN BV,Charlotte,NC,,2019,"1920 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930137313342,35.137454368752,37,119,005915,1001,1,37119005915,371190059151
1920 AYRSLEY TOWN BV,Charlotte,NC,,2020,"1920 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930137313342,35.137454368752,37,119,005915,1001,1,37119005915,371190059151
1920 AYRSLEY TOWN BV,Charlotte,NC,,2021,"1920 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930137313342,35.137454368752,37,119,005915,1001,1,37119005915,371190059151
1920 AYRSLEY TOWN BV,Charlotte,NC,,2022,"1920 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930137313342,35.137454368752,37,119,005915,1001,1,37119005915,371190059151
1920 AYRSLEY TOWN BV,Charlotte,NC,,2023,"1920 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930137313342,35.137454368752,37,119,005915,1001,1,37119005915,371190059151
7400 CITY VIEW DR,Charlotte,NC,,2016,"7400 CITY VIEW DR, CHARLOTTE, NC, 28212",-80.740948166972,35.180349943848,37,119,001920,1003,1,37119001920,371190019201
7400 CITY VIEW DR,Charlotte,NC,,2017,"7400 CITY VIEW DR, CHARLOTTE, NC, 28212",-80.740948166972,35.180349943848,37,119,001920,1003,1,37119001920,371190019201
7400 CITY VIEW DR,Charlotte,NC,,2018,"7400 CITY VIEW DR, CHARLOTTE, NC, 28212",-80.740948166972,35.180349943848,37,119,001920,1003,1,37119001920,371190019201
7400 CITY VIEW DR,Charlotte,NC,,2019,"7400 CITY VIEW DR, CHARLOTTE, NC, 28212",-80.740948166972,35.180349943848,37,119,001920,1003,1,37119001920,371190019201
7400 CITY VIEW DR,Charlotte,NC,,2020,"7400 CITY VIEW DR, CHARLOTTE, NC, 28212",-80.740948166972,35.180349943848,37,119,001920,1003,1,37119001920,371190019201
7400 CITY VIEW DR,Charlotte,NC,,2021,"7400 CITY VIEW DR, CHARLOTTE, NC, 28212",-80.740948166972,35.180349943848,37,119,001920,1003,1,37119001920,371190019201
7400 CITY VIEW DR,Charlotte,NC,,2022,"7400 CITY VIEW DR, CHARLOTTE, NC, 28212",-80.740948166972,35.180349943848,37,119,001920,1003,1,37119001920,371190019201
7400 CITY VIEW DR,Charlotte,NC,,2023,"7400 CITY VIEW DR, CHARLOTTE, NC, 28212",-80.740948166972,35.180349943848,37,119,001920,1003,1,37119001920,371190019201
2761 CPCC LN,Charlotte,NC,,2015,,,,,,,,,,
2761 CPCC LN,Charlotte,NC,,2016,,,,,,,,,,
2761 CPCC LN,Charlotte,NC,,2017,,,,,,,,,,
2761 CPCC LN,Charlotte,NC,,2018,,,,,,,,,,
2761 CPCC LN,Charlotte,NC,,2019,,,,,,,,,,
2761 CPCC LN,Charlotte,NC,,2020,,,,,,,,,,
2761 CPCC LN,Charlotte,NC,,2021,,,,,,,,,,
2761 CPCC LN,Charlotte,NC,,2022,,,,,,,,,,
2761 CPCC LN,Charlotte,NC,,2023,,,,,,,,,,
7230 SMITH CORNERS BV,Charlotte,NC,,2015,"7230 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843873223032,35.35198396604,37,119,006112,2013,2,37119006112,371190061122
7230 SMITH CORNERS BV,Charlotte,NC,,2016,"7230 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843873223032,35.35198396604,37,119,006112,2013,2,37119006112,371190061122
7230 SMITH CORNERS BV,Charlotte,NC,,2017,"7230 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843873223032,35.35198396604,37,119,006112,2013,2,37119006112,371190061122
7230 SMITH CORNERS BV,Charlotte,NC,,2018,"7230 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843873223032,35.35198396604,37,119,006112,2013,2,37119006112,371190061122
7230 SMITH CORNERS BV,Charlotte,NC,,2019,"7230 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843873223032,35.35198396604,37,119,006112,2013,2,37119006112,371190061122
7230 SMITH CORNERS BV,Charlotte,NC,,2021,"7230 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843873223032,35.35198396604,37,119,006112,2013,2,37119006112,371190061122
7230 SMITH CORNERS BV,Charlotte,NC,,2022,"7230 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843873223032,35.35198396604,37,119,006112,2013,2,37119006112,371190061122
7230 SMITH CORNERS BV,Charlotte,NC,,2023,"7230 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843873223032,35.35198396604,37,119,006112,2013,2,37119006112,371190061122
108 AIRPORT COMMONS DR,Charlotte,NC,,2016,"108 AIRPORT COMMONS DR, CHARLOTTE, NC, 28208",-80.924073786331,35.24032006821,37,119,004303,1020,1,37119004303,371190043031
108 AIRPORT COMMONS DR,Charlotte,NC,,2017,"108 AIRPORT COMMONS DR, CHARLOTTE, NC, 28208",-80.924073786331,35.24032006821,37,119,004303,1020,1,37119004303,371190043031
108 AIRPORT COMMONS DR,Charlotte,NC,,2018,"108 AIRPORT COMMONS DR, CHARLOTTE, NC, 28208",-80.924073786331,35.24032006821,37,119,004303,1020,1,37119004303,371190043031
108 AIRPORT COMMONS DR,Charlotte,NC,,2019,"108 AIRPORT COMMONS DR, CHARLOTTE, NC, 28208",-80.924073786331,35.24032006821,37,119,004303,1020,1,37119004303,371190043031
108 AIRPORT COMMONS DR,Charlotte,NC,,2020,"108 AIRPORT COMMONS DR, CHARLOTTE, NC, 28208",-80.924073786331,35.24032006821,37,119,004303,1020,1,37119004303,371190043031
108 AIRPORT COMMONS DR,Charlotte,NC,,2021,"108 AIRPORT COMMONS DR, CHARLOTTE, NC, 28208",-80.924073786331,35.24032006821,37,119,004303,1020,1,37119004303,371190043031
108 AIRPORT COMMONS DR,Charlotte,NC,,2022,"108 AIRPORT COMMONS DR, CHARLOTTE, NC, 28208",-80.924073786331,35.24032006821,37,119,004303,1020,1,37119004303,371190043031
108 AIRPORT COMMONS DR,Charlotte,NC,,2023,"108 AIRPORT COMMONS DR, CHARLOTTE, NC, 28208",-80.924073786331,35.24032006821,37,119,004303,1020,1,37119004303,371190043031
15139 BALLANCROFT PY,Charlotte,NC,,2021,"15139 BALLANCROFT PKWY, CHARLOTTE, NC, 28277",-80.848197368431,35.041240081885,37,119,005855,1002,1,37119005855,371190058551
15139 BALLANCROFT PY,Charlotte,NC,,2022,"15139 BALLANCROFT PKWY, CHARLOTTE, NC, 28277",-80.848197368431,35.041240081885,37,119,005855,1002,1,37119005855,371190058551
15139 BALLANCROFT PY,Charlotte,NC,,2023,"15139 BALLANCROFT PKWY, CHARLOTTE, NC, 28277",-80.848197368431,35.041240081885,37,119,005855,1002,1,37119005855,371190058551
7808 SAVOY CORPORATE DR,Charlotte,NC,,2021,,,,,,,,,,
7808 SAVOY CORPORATE DR,Charlotte,NC,,2022,,,,,,,,,,
7808 SAVOY CORPORATE DR,Charlotte,NC,,2023,,,,,,,,,,
9420 E INDEPENDENCE BV,Charlotte,NC,,2015,,,,,,,,,,
9420 E INDEPENDENCE BV,Charlotte,NC,,2016,,,,,,,,,,
9420 E INDEPENDENCE BV,Charlotte,NC,,2017,,,,,,,,,,
9420 E INDEPENDENCE BV,Charlotte,NC,,2018,,,,,,,,,,
9420 E INDEPENDENCE BV,Charlotte,NC,,2019,,,,,,,,,,
9420 E INDEPENDENCE BV,Charlotte,NC,,2020,,,,,,,,,,
9420 E INDEPENDENCE BV,Charlotte,NC,,2021,,,,,,,,,,
9420 E INDEPENDENCE BV,Charlotte,NC,,2022,,,,,,,,,,
9420 E INDEPENDENCE BV,Charlotte,NC,,2023,,,,,,,,,,
6020 UNIVERSITY POINTE BV,Charlotte,NC,,2017,"6020 UNIVERSITY POINTE BV, CHARLOTTE, NC, 28262",-80.762209487687,35.297627850574,37,119,005536,3004,3,37119005536,371190055363
6020 UNIVERSITY POINTE BV,Charlotte,NC,,2018,"6020 UNIVERSITY POINTE BV, CHARLOTTE, NC, 28262",-80.762209487687,35.297627850574,37,119,005536,3004,3,37119005536,371190055363
6020 UNIVERSITY POINTE BV,Charlotte,NC,,2019,"6020 UNIVERSITY POINTE BV, CHARLOTTE, NC, 28262",-80.762209487687,35.297627850574,37,119,005536,3004,3,37119005536,371190055363
6020 UNIVERSITY POINTE BV,Charlotte,NC,,2020,"6020 UNIVERSITY POINTE BV, CHARLOTTE, NC, 28262",-80.762209487687,35.297627850574,37,119,005536,3004,3,37119005536,371190055363
6020 UNIVERSITY POINTE BV,Charlotte,NC,,2021,"6020 UNIVERSITY POINTE BV, CHARLOTTE, NC, 28262",-80.762209487687,35.297627850574,37,119,005536,3004,3,37119005536,371190055363
6020 UNIVERSITY POINTE BV,Charlotte,NC,,2022,"6020 UNIVERSITY POINTE BV, CHARLOTTE, NC, 28262",-80.762209487687,35.297627850574,37,119,005536,3004,3,37119005536,371190055363
6020 UNIVERSITY POINTE BV,Charlotte,NC,,2023,"6020 UNIVERSITY POINTE BV, CHARLOTTE, NC, 28262",-80.762209487687,35.297627850574,37,119,005536,3004,3,37119005536,371190055363
1617 S TRYON ST,Charlotte,NC,,2019,"1617 S TRYON ST, CHARLOTTE, NC, 28203",-80.85860147296,35.215150864292,37,119,003600,1016,1,37119003600,371190036001
1617 S TRYON ST,Charlotte,NC,,2021,"1617 S TRYON ST, CHARLOTTE, NC, 28203",-80.85860147296,35.215150864292,37,119,003600,1016,1,37119003600,371190036001
1617 S TRYON ST,Charlotte,NC,,2022,"1617 S TRYON ST, CHARLOTTE, NC, 28203",-80.85860147296,35.215150864292,37,119,003600,1016,1,37119003600,371190036001
1617 S TRYON ST,Charlotte,NC,,2023,"1617 S TRYON ST, CHARLOTTE, NC, 28203",-80.85860147296,35.215150864292,37,119,003600,1016,1,37119003600,371190036001
10210 BERKELEY PLACE DR,Charlotte,NC,,2018,"10210 BERKELEY PLACE DR, CHARLOTTE, NC, 28262",-80.739648656483,35.327419203216,37,119,005534,2000,2,37119005534,371190055342
10210 BERKELEY PLACE DR,Charlotte,NC,,2019,"10210 BERKELEY PLACE DR, CHARLOTTE, NC, 28262",-80.739648656483,35.327419203216,37,119,005534,2000,2,37119005534,371190055342
10210 BERKELEY PLACE DR,Charlotte,NC,,2020,"10210 BERKELEY PLACE DR, CHARLOTTE, NC, 28262",-80.739648656483,35.327419203216,37,119,005534,2000,2,37119005534,371190055342
10210 BERKELEY PLACE DR,Charlotte,NC,,2021,"10210 BERKELEY PLACE DR, CHARLOTTE, NC, 28262",-80.739648656483,35.327419203216,37,119,005534,2000,2,37119005534,371190055342
10210 BERKELEY PLACE DR,Charlotte,NC,,2022,"10210 BERKELEY PLACE DR, CHARLOTTE, NC, 28262",-80.739648656483,35.327419203216,37,119,005534,2000,2,37119005534,371190055342
10210 BERKELEY PLACE DR,Charlotte,NC,,2023,"10210 BERKELEY PLACE DR, CHARLOTTE, NC, 28262",-80.739648656483,35.327419203216,37,119,005534,2000,2,37119005534,371190055342
4240 SCOTT FUTRELL DR,Charlotte,NC,,2016,,,,,,,,,,
4240 SCOTT FUTRELL DR,Charlotte,NC,,2017,,,,,,,,,,
4240 SCOTT FUTRELL DR,Charlotte,NC,,2018,,,,,,,,,,
4240 SCOTT FUTRELL DR,Charlotte,NC,,2019,,,,,,,,,,
4240 SCOTT FUTRELL DR,Charlotte,NC,,2020,,,,,,,,,,
4240 SCOTT FUTRELL DR,Charlotte,NC,,2021,,,,,,,,,,
4240 SCOTT FUTRELL DR,Charlotte,NC,,2022,,,,,,,,,,
4240 SCOTT FUTRELL DR,Charlotte,NC,,2023,,,,,,,,,,
7227 SMITH CORNERS BV,Charlotte,NC,,2023,"7227 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.844441862047,35.351033074528,37,119,006112,2018,2,37119006112,371190061122
5110 PIPER STATION DR,Charlotte,NC,,2019,"5110 PIPER STATION DR, CHARLOTTE, NC, 28277",-80.812686353694,35.062104048469,37,119,005816,2001,2,37119005816,371190058162
5110 PIPER STATION DR,Charlotte,NC,,2021,"5110 PIPER STATION DR, CHARLOTTE, NC, 28277",-80.812686353694,35.062104048469,37,119,005816,2001,2,37119005816,371190058162
5110 PIPER STATION DR,Charlotte,NC,,2022,"5110 PIPER STATION DR, CHARLOTTE, NC, 28277",-80.812686353694,35.062104048469,37,119,005816,2001,2,37119005816,371190058162
5110 PIPER STATION DR,Charlotte,NC,,2023,"5110 PIPER STATION DR, CHARLOTTE, NC, 28277",-80.812686353694,35.062104048469,37,119,005816,2001,2,37119005816,371190058162
610 S CALDWELL ST,Charlotte,NC,,2019,"610 N CALDWELL ST, CHARLOTTE, NC, 28202",-80.8330922644,35.227849905596,37,119,000600,1022,1,37119000600,371190006001
610 S CALDWELL ST,Charlotte,NC,,2020,"610 N CALDWELL ST, CHARLOTTE, NC, 28202",-80.8330922644,35.227849905596,37,119,000600,1022,1,37119000600,371190006001
610 S CALDWELL ST,Charlotte,NC,,2021,"610 N CALDWELL ST, CHARLOTTE, NC, 28202",-80.8330922644,35.227849905596,37,119,000600,1022,1,37119000600,371190006001
610 S CALDWELL ST,Charlotte,NC,,2022,"610 N CALDWELL ST, CHARLOTTE, NC, 28202",-80.8330922644,35.227849905596,37,119,000600,1022,1,37119000600,371190006001
610 S CALDWELL ST,Charlotte,NC,,2023,"610 N CALDWELL ST, CHARLOTTE, NC, 28202",-80.8330922644,35.227849905596,37,119,000600,1022,1,37119000600,371190006001
6025 TYVOLA GLEN CR,Charlotte,NC,,2021,"6025 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893203676635,35.164679273048,37,119,003811,1021,1,37119003811,371190038111
6025 TYVOLA GLEN CR,Charlotte,NC,,2023,"6025 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893203676635,35.164679273048,37,119,003811,1021,1,37119003811,371190038111
800 BRIAR CREEK RD,Charlotte,NC,,2017,"800 BRIAR CREEK RD, CHARLOTTE, NC, 28205",-80.800232632081,35.206546059935,37,119,001801,1001,1,37119001801,371190018011
800 BRIAR CREEK RD,Charlotte,NC,,2018,"800 BRIAR CREEK RD, CHARLOTTE, NC, 28205",-80.800232632081,35.206546059935,37,119,001801,1001,1,37119001801,371190018011
800 BRIAR CREEK RD,Charlotte,NC,,2019,"800 BRIAR CREEK RD, CHARLOTTE, NC, 28205",-80.800232632081,35.206546059935,37,119,001801,1001,1,37119001801,371190018011
800 BRIAR CREEK RD,Charlotte,NC,,2021,"800 BRIAR CREEK RD, CHARLOTTE, NC, 28205",-80.800232632081,35.206546059935,37,119,001801,1001,1,37119001801,371190018011
800 BRIAR CREEK RD,Charlotte,NC,,2022,"800 BRIAR CREEK RD, CHARLOTTE, NC, 28205",-80.800232632081,35.206546059935,37,119,001801,1001,1,37119001801,371190018011
800 BRIAR CREEK RD,Charlotte,NC,,2023,"800 BRIAR CREEK RD, CHARLOTTE, NC, 28205",-80.800232632081,35.206546059935,37,119,001801,1001,1,37119001801,371190018011
314 N COLLEGE ST,Charlotte,NC,,2023,"314 N COLLEGE ST, CHARLOTTE, NC, 28202",-80.839514553727,35.227931732217,37,119,000104,1022,1,37119000104,371190001041
1921 AYRSLEY TOWN BV,Charlotte,NC,,2015,"1921 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930203094233,35.137353188692,37,119,005915,1002,1,37119005915,371190059151
1921 AYRSLEY TOWN BV,Charlotte,NC,,2016,"1921 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930203094233,35.137353188692,37,119,005915,1002,1,37119005915,371190059151
1921 AYRSLEY TOWN BV,Charlotte,NC,,2017,"1921 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930203094233,35.137353188692,37,119,005915,1002,1,37119005915,371190059151
1921 AYRSLEY TOWN BV,Charlotte,NC,,2018,"1921 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930203094233,35.137353188692,37,119,005915,1002,1,37119005915,371190059151
1921 AYRSLEY TOWN BV,Charlotte,NC,,2019,"1921 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930203094233,35.137353188692,37,119,005915,1002,1,37119005915,371190059151
1921 AYRSLEY TOWN BV,Charlotte,NC,,2020,"1921 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930203094233,35.137353188692,37,119,005915,1002,1,37119005915,371190059151
1921 AYRSLEY TOWN BV,Charlotte,NC,,2021,"1921 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930203094233,35.137353188692,37,119,005915,1002,1,37119005915,371190059151
1921 AYRSLEY TOWN BV,Charlotte,NC,,2022,"1921 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930203094233,35.137353188692,37,119,005915,1002,1,37119005915,371190059151
1921 AYRSLEY TOWN BV,Charlotte,NC,,2023,"1921 AYRSLEY TOWN BLVD, CHARLOTTE, NC, 28273",-80.930203094233,35.137353188692,37,119,005915,1002,1,37119005915,371190059151
125 HARBOUR PLACE DR,Charlotte,NC,,2015,,,,,,,,,,
125 HARBOUR PLACE DR,Charlotte,NC,,2016,,,,,,,,,,
125 HARBOUR PLACE DR,Charlotte,NC,,2017,,,,,,,,,,
125 HARBOUR PLACE DR,Charlotte,NC,,2018,,,,,,,,,,
125 HARBOUR PLACE DR,Charlotte,NC,,2019,,,,,,,,,,
125 HARBOUR PLACE DR,Charlotte,NC,,2020,,,,,,,,,,
125 HARBOUR PLACE DR,Charlotte,NC,,2021,,,,,,,,,,
125 HARBOUR PLACE DR,Charlotte,NC,,2022,,,,,,,,,,
125 HARBOUR PLACE DR,Charlotte,NC,,2023,,,,,,,,,,
508 N COLLEGE ST,Charlotte,NC,,2023,"508 N COLLEGE ST, CHARLOTTE, NC, 28202",-80.83747855966,35.229385938604,37,119,000104,1006,1,37119000104,371190001041
12030 COPPER WY,Charlotte,NC,,2015,"12030 COPPER WAY, CHARLOTTE, NC, 28277",-80.844210123498,35.070563228739,37,119,005839,1000,1,37119005839,371190058391
12030 COPPER WY,Charlotte,NC,,2016,"12030 COPPER WAY, CHARLOTTE, NC, 28277",-80.844210123498,35.070563228739,37,119,005839,1000,1,37119005839,371190058391
12030 COPPER WY,Charlotte,NC,,2017,"12030 COPPER WAY, CHARLOTTE, NC, 28277",-80.844210123498,35.070563228739,37,119,005839,1000,1,37119005839,371190058391
12030 COPPER WY,Charlotte,NC,,2018,"12030 COPPER WAY, CHARLOTTE, NC, 28277",-80.844210123498,35.070563228739,37,119,005839,1000,1,37119005839,371190058391
12030 COPPER WY,Charlotte,NC,,2019,"12030 COPPER WAY, CHARLOTTE, NC, 28277",-80.844210123498,35.070563228739,37,119,005839,1000,1,37119005839,371190058391
